STUDENT ID,Student_Age,Sex,Graduated High-School Type,Scholarship Type,Additional Work,Sports Activity,Transportation,Weekly Study Hours,Attendance,Reading,Notes,Listening in Class,Project Work,Grade
S07495,18,Male,Private,Athletic,No,Yes,Bus,12,77.96,62,2,16,Yes,61
S07496,23,Male,Private,None,No,Yes,Bike,14,81.56,37,17,50,No,70
S07497,18,Male,Specialized,Athletic,Yes,No,Walk,7,99.02,12,84,32,Yes,33
S07498,23,Male,Private,Merit-based,Yes,No,Other,32,90.52,7,28,29,No,10
S07499,23,Male,Public,Need-based,Yes,Yes,Bike,10,64.6,60,51,65,No,79
S07500,18,Male,Public,Need-based,Yes,Yes,Walk,14,76.67,29,41,59,Yes,37
S07501,20,Female,Private,Merit-based,No,Yes,Car,20,61.47,49,51,45,No,8
S07502,20,Female,Specialized,None,No,No,Bike,35,75.94,68,35,99,Yes,3
S07503,23,Male,Specialized,Athletic,No,Yes,Walk,5,85.6,37,94,21,No,44
S07504,20,Female,Private,Merit-based,No,Yes,Bike,24,53.29,58,7,31,No,55
S07505,23,Female,Specialized,None,No,No,Bus,0,56.87,94,95,24,Yes,34
S07506,24,Male,Specialized,Athletic,Yes,No,Bus,32,50.37,1,79,7,No,22
S07507,23,Female,Specialized,Athletic,Yes,No,Bike,38,68.93,56,85,96,Yes,23
S07508,24,Female,Private,Merit-based,Yes,Yes,Bike,31,88.37,6,1,62,Yes,3
S07509,17,Male,Public,Athletic,Yes,No,Other,1,72.48,79,50,28,Yes,93
S07510,22,Female,Public,Need-based,Yes,Yes,Car,24,78.54,9,14,80,No,39
S07511,17,Female,Public,Need-based,No,No,Bus,39,79.49,28,16,39,Yes,95
S07512,18,Male,Public,Athletic,Yes,No,Bike,32,54.48,93,12,44,No,51
S07513,22,Female,Public,Merit-based,Yes,Yes,Walk,37,58.72,83,53,1,No,97
S07514,19,Female,Specialized,Athletic,No,Yes,Car,10,95.76,33,98,48,Yes,59
S07515,18,Female,Specialized,Merit-based,No,No,Walk,18,72.94,71,24,30,Yes,33
S07516,21,Male,Specialized,Merit-based,No,Yes,Car,24,70.93,97,73,67,No,30
S07517,17,Male,Private,Need-based,No,Yes,Walk,27,87.55,97,74,89,No,30
S07518,20,Female,Specialized,Need-based,No,No,Bus,9,52.26,44,32,8,No,31
S07519,17,Female,Public,None,Yes,Yes,Bike,30,92.04,99,77,94,Yes,35
S07520,20,Male,Specialized,Merit-based,No,Yes,Bike,15,83.52,70,97,9,Yes,85
S07521,22,Male,Public,Athletic,No,No,Other,17,57.25,57,21,50,No,18
S07522,21,Female,Specialized,Merit-based,Yes,Yes,Bike,21,53.25,77,43,69,No,44
S07523,22,Male,Public,Need-based,Yes,Yes,Bus,34,50.14,83,3,43,No,34
S07524,21,Female,Specialized,Merit-based,No,Yes,Car,11,64.71,32,25,25,Yes,37
S07525,17,Female,Public,None,No,No,Car,27,66.24,94,0,74,No,41
S07526,20,Male,Public,Athletic,Yes,Yes,Bike,8,58.84,96,9,78,Yes,59
S07527,22,Male,Private,Merit-based,No,Yes,Walk,29,64.35,89,99,83,Yes,14
S07528,21,Female,Specialized,Athletic,No,Yes,Bike,17,78.1,89,1,77,Yes,55
S07529,23,Female,Public,Athletic,No,Yes,Car,23,55.64,50,28,20,Yes,59
S07530,18,Male,Specialized,Need-based,No,Yes,Other,18,60.06,63,24,90,Yes,7
S07531,18,Female,Public,Merit-based,No,No,Car,13,78.1,37,86,29,No,95
S07532,22,Male,Private,Athletic,Yes,Yes,Walk,1,85.22,79,93,70,Yes,99
S07533,20,Male,Private,Need-based,Yes,No,Walk,10,96.56,11,59,14,No,93
S07534,23,Male,Private,None,No,Yes,Other,25,75.53,62,88,79,Yes,22
S07535,22,Male,Private,None,No,No,Walk,7,55.66,64,12,58,Yes,70
S07536,17,Male,Public,Merit-based,Yes,Yes,Bike,2,79.58,59,39,83,No,21
S07537,21,Female,Specialized,Athletic,Yes,No,Bike,14,99.77,19,33,83,Yes,35
S07538,24,Male,Private,Merit-based,Yes,Yes,Car,39,94.15,65,34,85,No,38
S07539,17,Male,Private,Athletic,No,Yes,Bus,12,89.01,94,78,69,Yes,91
S07540,18,Male,Private,Need-based,Yes,Yes,Bike,15,86.73,17,38,19,Yes,75
S07541,21,Male,Specialized,None,No,Yes,Bike,21,87.78,41,41,68,No,66
S07542,22,Male,Public,None,No,No,Other,32,54.54,73,83,52,No,37
S07543,17,Male,Public,None,No,Yes,Bike,1,76.01,5,85,74,No,43
S07544,19,Male,Public,None,No,Yes,Car,28,84.48,65,24,1,No,35
S07545,24,Female,Public,Merit-based,No,Yes,Other,33,53.64,79,13,29,Yes,20
S07546,20,Female,Specialized,Athletic,Yes,Yes,Bike,15,95.74,68,82,7,Yes,21
S07547,23,Female,Specialized,Merit-based,Yes,No,Car,13,56.38,85,85,39,Yes,22
S07548,23,Female,Specialized,Need-based,Yes,Yes,Other,38,54.41,21,86,7,No,6
S07549,20,Male,Private,None,Yes,Yes,Bus,4,56.17,21,0,16,Yes,6
S07550,19,Female,Specialized,Athletic,No,Yes,Car,17,71.16,64,38,98,No,20
S07551,18,Male,Public,Merit-based,Yes,Yes,Bike,25,77.16,99,29,29,No,43
S07552,21,Female,Specialized,Athletic,Yes,No,Other,9,54.74,48,4,0,No,77
S07553,20,Female,Private,Merit-based,Yes,Yes,Bus,5,89.3,76,93,68,No,41
S07554,19,Male,Public,Athletic,Yes,No,Car,13,60.01,11,70,63,Yes,6
S07555,22,Male,Specialized,Athletic,Yes,Yes,Bus,1,78.02,62,61,79,No,68
S07556,24,Female,Public,None,Yes,No,Car,26,74.56,12,76,35,Yes,18
S07557,23,Female,Public,Merit-based,No,No,Bike,8,95.28,61,30,78,Yes,88
S07558,24,Female,Specialized,Need-based,No,Yes,Car,12,94.67,58,6,48,Yes,11
S07559,19,Female,Specialized,Athletic,Yes,Yes,Bike,20,61.92,10,28,80,Yes,8
S07560,24,Male,Private,Need-based,No,Yes,Car,1,76.92,81,50,76,No,0
S07561,18,Female,Specialized,None,No,Yes,Other,2,99.27,85,88,23,Yes,51
S07562,18,Female,Specialized,Need-based,No,No,Car,12,66.59,0,76,3,No,42
S07563,17,Female,Specialized,Athletic,No,No,Car,20,53.68,67,78,76,Yes,92
S07564,20,Female,Public,Athletic,No,No,Walk,32,85.9,8,50,61,Yes,82
S07565,17,Female,Private,Athletic,Yes,No,Walk,19,75.16,2,93,8,Yes,14
S07566,24,Male,Public,Merit-based,No,Yes,Car,35,96.98,71,70,25,Yes,99
S07567,23,Male,Specialized,Need-based,No,Yes,Walk,17,78.76,8,68,46,Yes,81
S07568,19,Male,Private,Merit-based,Yes,No,Bike,24,75.57,81,13,15,Yes,62
S07569,21,Male,Specialized,Athletic,No,Yes,Walk,37,95.74,68,93,36,Yes,21
S07570,24,Male,Public,Athletic,No,No,Car,24,69.02,21,22,69,Yes,21
S07571,21,Female,Public,None,Yes,No,Bus,37,79.87,68,79,10,No,93
S07572,18,Male,Specialized,None,No,No,Bus,14,92.29,22,87,1,Yes,70
S07573,21,Male,Private,Athletic,Yes,Yes,Car,16,79.88,79,42,93,No,60
S07574,21,Female,Public,Merit-based,No,No,Car,35,64.89,4,55,82,No,61
S07575,23,Male,Specialized,Merit-based,No,No,Bus,28,77.92,38,20,22,No,5
S07576,21,Male,Specialized,Athletic,Yes,No,Other,32,71.6,2,29,46,Yes,12
S07577,24,Male,Specialized,Need-based,No,Yes,Walk,31,99.24,25,75,61,Yes,55
S07578,19,Male,Private,Merit-based,Yes,Yes,Other,7,52.55,7,39,75,Yes,77
S07579,21,Female,Specialized,Athletic,No,No,Bike,12,88.4,84,93,38,Yes,65
S07580,22,Female,Specialized,None,No,Yes,Bus,16,51.2,51,21,5,Yes,79
S07581,21,Male,Public,Athletic,No,Yes,Bus,20,80.2,81,1,35,No,38
S07582,21,Female,Specialized,Merit-based,No,Yes,Other,13,71.55,68,22,61,No,32
S07583,17,Male,Private,Athletic,Yes,Yes,Bike,24,95.52,5,86,59,No,0
S07584,19,Female,Specialized,Need-based,No,No,Other,23,76.97,26,85,78,Yes,93
S07585,24,Female,Private,Need-based,No,No,Bike,32,91.37,85,61,35,No,74
S07586,18,Female,Specialized,Merit-based,Yes,No,Car,7,83.61,21,29,76,No,13
S07587,17,Female,Specialized,Athletic,Yes,No,Car,27,72.35,55,26,71,No,36
S07588,24,Female,Specialized,Need-based,Yes,Yes,Bus,18,66.89,42,97,88,No,36
S07589,20,Female,Private,Need-based,No,No,Car,10,55.85,26,74,87,Yes,98
S07590,19,Female,Public,None,Yes,Yes,Other,9,50.68,44,92,30,No,13
S07591,22,Female,Private,Merit-based,Yes,No,Bike,0,50.07,45,36,39,Yes,21
S07592,19,Female,Public,None,Yes,No,Bus,4,61.3,32,69,59,Yes,30
S07593,20,Female,Private,None,Yes,Yes,Car,15,78.05,94,15,12,Yes,81
S07594,20,Female,Specialized,Need-based,No,No,Bus,19,98.77,27,19,92,Yes,73
S07595,20,Male,Specialized,Athletic,No,Yes,Bus,19,85.26,93,73,95,No,23
S07596,23,Female,Public,None,No,No,Bike,27,53.53,97,45,36,No,23
S07597,18,Male,Public,Merit-based,Yes,No,Other,4,82.26,80,73,60,No,31
S07598,21,Female,Private,Merit-based,Yes,Yes,Other,2,74.27,50,24,17,No,53
S07599,19,Male,Private,Athletic,Yes,No,Walk,29,81.81,63,58,89,Yes,33
S07600,24,Male,Public,Merit-based,No,Yes,Other,22,81.16,34,85,17,No,73
S07601,23,Male,Public,None,Yes,Yes,Car,33,57.2,35,31,33,Yes,45
S07602,24,Female,Private,Athletic,Yes,No,Walk,27,95.97,5,16,53,Yes,77
S07603,21,Female,Public,Merit-based,No,No,Walk,0,77.73,92,89,30,No,86
S07604,21,Female,Public,Merit-based,No,Yes,Walk,26,85.04,57,79,78,Yes,31
S07605,22,Female,Public,None,No,No,Walk,33,69.35,22,9,36,No,59
S07606,20,Male,Public,None,No,No,Other,30,56.11,13,16,83,Yes,46
S07607,18,Female,Specialized,None,No,Yes,Walk,31,84.55,72,1,91,No,75
S07608,22,Female,Specialized,None,Yes,Yes,Car,6,97.12,55,65,67,No,40
S07609,17,Female,Public,Athletic,Yes,No,Car,37,79.06,78,28,71,Yes,87
S07610,23,Female,Private,Athletic,Yes,Yes,Bus,33,59.93,24,3,57,No,33
S07611,23,Female,Specialized,Athletic,No,No,Car,3,81.16,19,29,81,No,46
S07612,18,Female,Private,Need-based,No,No,Bus,18,71.45,85,60,95,Yes,19
S07613,21,Female,Private,None,No,No,Car,21,69.95,70,57,52,No,92
S07614,24,Female,Specialized,None,No,Yes,Walk,28,95.68,17,75,86,No,15
S07615,23,Male,Private,Athletic,Yes,Yes,Bike,33,86.85,16,33,61,No,49
S07616,18,Male,Private,Merit-based,Yes,No,Walk,33,75.44,13,77,78,No,8
S07617,23,Female,Public,Merit-based,Yes,Yes,Other,2,70.88,25,23,6,Yes,49
S07618,23,Female,Public,None,Yes,Yes,Bus,20,62.15,31,87,30,No,51
S07619,20,Female,Public,None,Yes,Yes,Bike,37,67.17,92,81,95,Yes,2
S07620,17,Female,Specialized,Athletic,Yes,Yes,Car,20,77.03,58,24,39,No,73
S07621,20,Male,Public,None,Yes,Yes,Walk,16,52.42,70,88,77,No,39
S07622,17,Male,Private,Merit-based,Yes,No,Bus,28,67.88,56,24,82,Yes,0
S07623,23,Female,Private,Merit-based,No,Yes,Bus,32,74.7,72,91,49,Yes,54
S07624,22,Male,Private,None,Yes,Yes,Car,38,80.41,11,29,79,No,6
S07625,24,Male,Private,Athletic,Yes,Yes,Bus,25,87.16,2,54,8,Yes,94
S07626,21,Female,Private,Athletic,No,No,Car,6,50.69,31,88,64,No,12
S07627,23,Female,Specialized,Merit-based,No,No,Car,8,64.74,96,23,24,Yes,55
S07628,17,Female,Private,Athletic,Yes,Yes,Walk,17,63.05,14,38,7,No,21
S07629,17,Male,Specialized,Merit-based,Yes,No,Bus,0,76.06,8,76,38,No,15
S07630,17,Male,Private,None,No,Yes,Other,10,73.3,48,1,31,No,21
S07631,23,Female,Specialized,Merit-based,No,No,Other,21,54.0,43,33,7,Yes,5
S07632,18,Female,Specialized,None,No,No,Walk,31,88.07,80,15,12,Yes,0
S07633,22,Male,Private,Athletic,Yes,Yes,Walk,9,84.36,27,47,66,Yes,1
S07634,18,Male,Private,Need-based,No,No,Car,26,91.06,44,23,65,No,90
S07635,21,Female,Private,Need-based,Yes,Yes,Other,11,55.55,12,49,27,No,75
S07636,23,Male,Private,Need-based,No,Yes,Bus,29,75.31,46,1,3,No,69
S07637,17,Female,Public,Merit-based,Yes,No,Other,9,80.19,20,92,22,Yes,65
S07638,22,Female,Public,Need-based,No,No,Walk,11,52.45,49,38,33,Yes,36
S07639,22,Male,Specialized,Merit-based,Yes,No,Walk,37,97.97,46,80,54,No,73
S07640,19,Male,Specialized,Athletic,No,Yes,Car,20,89.72,4,58,70,No,16
S07641,21,Male,Public,None,No,Yes,Bus,26,62.18,6,22,93,No,16
S07642,24,Female,Specialized,Need-based,Yes,Yes,Walk,5,81.44,37,11,57,No,5
S07643,24,Female,Private,Merit-based,Yes,No,Bus,37,57.17,36,76,72,No,0
S07644,22,Female,Specialized,Athletic,Yes,No,Other,7,93.66,82,68,18,Yes,83
S07645,23,Female,Specialized,Athletic,No,No,Car,36,54.92,31,14,8,Yes,17
S07646,17,Female,Specialized,Need-based,No,No,Other,5,95.2,55,59,22,No,8
S07647,17,Female,Public,Athletic,No,Yes,Walk,33,91.39,42,63,74,Yes,31
S07648,22,Male,Public,Athletic,No,No,Walk,39,73.91,66,1,12,No,16
S07649,18,Female,Specialized,Athletic,No,Yes,Bus,21,82.63,98,69,92,Yes,18
S07650,21,Female,Private,Merit-based,Yes,Yes,Walk,28,62.29,26,63,30,No,48
S07651,17,Female,Specialized,Athletic,Yes,Yes,Bus,8,69.22,50,35,71,No,12
S07652,22,Female,Public,Athletic,No,No,Bike,20,60.87,47,86,18,Yes,0
S07653,17,Male,Private,Athletic,No,No,Walk,31,76.38,71,12,4,No,37
S07654,24,Female,Specialized,Athletic,Yes,No,Other,7,65.93,52,1,90,Yes,37
S07655,22,Male,Public,Athletic,No,No,Other,9,67.58,82,4,38,No,35
S07656,21,Male,Private,Merit-based,Yes,No,Bus,22,72.14,93,39,13,No,73
S07657,22,Female,Specialized,Athletic,Yes,No,Bike,19,93.63,47,79,21,No,98
S07658,19,Female,Public,Athletic,Yes,No,Walk,12,77.43,9,63,21,No,25
S07659,22,Male,Private,None,Yes,No,Car,21,90.33,93,38,4,No,47
S07660,22,Male,Specialized,Athletic,Yes,No,Car,14,92.43,8,34,61,No,96
S07661,23,Female,Private,Athletic,No,No,Other,30,62.27,85,56,51,No,39
S07662,24,Male,Private,Merit-based,Yes,No,Walk,31,88.88,94,40,79,Yes,71
S07663,21,Female,Private,Athletic,No,No,Car,12,82.43,45,44,38,Yes,54
S07664,23,Female,Public,Merit-based,Yes,No,Bus,24,75.37,9,33,25,No,19
S07665,22,Male,Specialized,Need-based,No,No,Walk,20,54.43,35,18,79,No,1
S07666,21,Female,Private,Athletic,Yes,Yes,Other,3,78.62,9,89,55,Yes,38
S07667,19,Female,Private,None,No,Yes,Bike,14,57.77,26,41,11,No,91
S07668,21,Female,Private,Merit-based,No,Yes,Bus,20,90.81,78,16,79,Yes,92
S07669,17,Male,Public,Need-based,Yes,No,Bus,7,96.73,18,34,48,Yes,88
S07670,23,Male,Private,None,Yes,Yes,Walk,30,73.91,10,75,11,No,89
S07671,21,Male,Public,Merit-based,Yes,No,Bike,9,72.03,31,34,95,Yes,71
S07672,24,Female,Public,Need-based,No,No,Bus,20,74.44,19,5,4,Yes,93
S07673,19,Male,Private,None,Yes,Yes,Bike,16,53.36,45,51,99,Yes,60
S07674,20,Male,Private,Athletic,Yes,No,Other,4,61.85,59,73,91,No,57
S07675,22,Male,Public,None,No,No,Bus,12,97.03,78,42,50,No,56
S07676,21,Female,Public,None,Yes,No,Car,20,67.25,67,22,3,No,64
S07677,22,Female,Private,None,Yes,No,Other,11,79.57,16,82,92,No,27
S07678,18,Male,Public,Merit-based,No,Yes,Other,24,82.46,64,42,82,No,93
S07679,17,Male,Public,Athletic,Yes,No,Bus,27,93.86,56,52,24,Yes,12
S07680,23,Male,Private,Athletic,No,Yes,Car,1,61.91,18,71,98,Yes,48
S07681,17,Female,Private,Merit-based,Yes,Yes,Bike,20,94.51,4,72,23,Yes,20
S07682,18,Male,Specialized,None,No,No,Car,21,69.58,81,66,55,Yes,60
S07683,18,Female,Private,Athletic,No,Yes,Other,1,96.09,80,96,18,No,84
S07684,23,Female,Private,None,Yes,No,Bus,29,70.57,54,65,22,Yes,39
S07685,21,Female,Private,Athletic,No,No,Car,0,55.2,3,33,94,Yes,10
S07686,18,Male,Specialized,Merit-based,Yes,Yes,Car,12,52.61,51,34,82,Yes,90
S07687,20,Male,Public,Need-based,No,Yes,Other,2,98.36,18,81,95,Yes,68
S07688,22,Female,Private,None,No,Yes,Bike,19,56.07,30,26,76,No,12
S07689,22,Female,Private,Athletic,Yes,No,Car,4,77.06,2,26,45,Yes,75
S07690,19,Female,Specialized,Athletic,Yes,Yes,Car,1,76.35,66,63,17,No,39
S07691,24,Female,Specialized,Athletic,Yes,Yes,Walk,25,70.07,28,38,60,Yes,32
S07692,18,Male,Specialized,Merit-based,No,Yes,Other,28,70.9,52,59,70,Yes,57
S07693,18,Male,Public,Merit-based,Yes,No,Walk,17,73.79,7,80,44,Yes,93
S07694,20,Female,Specialized,Need-based,No,No,Other,8,54.98,4,72,87,Yes,66
S07695,17,Female,Public,Merit-based,No,Yes,Other,21,89.55,63,95,45,Yes,47
S07696,17,Female,Private,None,Yes,Yes,Walk,27,68.85,94,22,16,No,86
S07697,22,Male,Private,Merit-based,No,Yes,Bike,11,62.23,26,77,14,No,94
S07698,22,Female,Private,Athletic,Yes,No,Bike,36,65.91,32,10,72,No,5
S07699,21,Male,Specialized,None,No,No,Other,17,80.59,57,3,33,No,74
S07700,23,Female,Private,Merit-based,Yes,No,Walk,33,88.76,61,50,98,No,36
S07701,24,Male,Specialized,None,No,No,Car,2,57.67,81,37,7,Yes,38
S07702,20,Male,Public,None,No,No,Other,4,79.63,87,50,49,Yes,46
S07703,23,Female,Private,Merit-based,Yes,Yes,Other,22,71.12,25,47,10,No,36
S07704,23,Male,Public,None,No,Yes,Bus,12,93.1,94,79,87,No,38
S07705,19,Male,Specialized,Athletic,No,No,Bike,23,97.46,13,35,41,No,5
S07706,23,Male,Specialized,Athletic,No,No,Walk,27,83.93,88,24,93,Yes,17
S07707,19,Male,Private,Merit-based,No,Yes,Car,16,79.49,31,4,84,No,64
S07708,23,Female,Private,Merit-based,No,Yes,Car,5,89.02,40,73,42,Yes,81
S07709,20,Female,Specialized,Athletic,Yes,Yes,Other,26,74.79,13,68,34,No,51
S07710,19,Female,Private,Merit-based,Yes,Yes,Car,28,52.77,47,81,58,No,10
S07711,17,Female,Private,Athletic,No,Yes,Car,11,85.05,47,22,11,Yes,5
S07712,19,Female,Public,None,Yes,Yes,Other,34,79.02,90,13,72,No,68
S07713,19,Male,Specialized,Merit-based,Yes,Yes,Bike,4,57.57,85,51,11,Yes,23
S07714,20,Male,Public,Need-based,No,Yes,Bus,1,60.65,37,86,27,No,65
S07715,20,Male,Private,Athletic,Yes,Yes,Bike,10,61.53,6,47,92,No,34
S07716,19,Male,Public,Athletic,No,Yes,Bike,3,86.62,32,98,45,No,97
S07717,24,Female,Specialized,None,Yes,Yes,Bus,21,75.92,96,56,39,No,1
S07718,18,Female,Public,Need-based,No,No,Other,0,52.39,23,32,98,No,11
S07719,24,Male,Public,Need-based,No,No,Bike,15,91.9,25,37,28,Yes,1
S07720,20,Female,Private,Need-based,No,No,Walk,1,82.25,49,64,69,No,49
S07721,24,Male,Specialized,Athletic,No,Yes,Walk,26,86.66,41,5,15,No,34
S07722,24,Male,Private,Athletic,Yes,Yes,Bus,11,96.87,94,20,45,Yes,92
S07723,21,Female,Private,Need-based,Yes,No,Walk,4,63.01,90,26,91,Yes,96
S07724,21,Female,Specialized,Merit-based,No,No,Other,4,79.48,12,68,64,No,4
S07725,17,Female,Public,Need-based,Yes,Yes,Car,21,88.01,30,90,28,No,58
S07726,23,Female,Private,None,No,Yes,Other,12,75.64,95,5,51,No,32
S07727,19,Female,Public,Need-based,No,Yes,Bus,15,74.3,22,39,39,No,53
S07728,18,Female,Specialized,Need-based,Yes,No,Car,25,96.44,36,24,5,Yes,76
S07729,17,Female,Private,Need-based,No,Yes,Walk,8,62.18,58,68,26,No,30
S07730,19,Male,Public,Merit-based,No,Yes,Bike,31,82.64,57,61,36,No,99
S07731,24,Female,Public,Need-based,Yes,Yes,Walk,18,98.51,15,78,21,No,18
S07732,20,Male,Private,Need-based,No,Yes,Other,35,61.0,38,45,6,No,24
S07733,21,Male,Specialized,Athletic,No,No,Other,27,73.12,71,47,0,No,62
S07734,22,Female,Public,Need-based,Yes,No,Bus,14,98.77,81,37,76,No,34
S07735,18,Male,Specialized,None,Yes,Yes,Bike,8,51.79,90,60,47,Yes,52
S07736,24,Female,Private,Athletic,No,No,Bike,15,81.49,8,80,50,No,36
S07737,22,Male,Public,Merit-based,Yes,No,Car,5,70.23,63,16,13,Yes,96
S07738,21,Male,Public,Athletic,Yes,Yes,Car,7,88.55,91,47,78,No,42
S07739,24,Male,Public,Merit-based,Yes,No,Other,32,66.16,21,32,11,Yes,2
S07740,23,Female,Specialized,Merit-based,Yes,Yes,Bus,31,68.64,74,17,48,No,50
S07741,23,Male,Public,None,Yes,Yes,Other,35,75.78,53,35,40,No,46
S07742,22,Male,Public,Need-based,Yes,No,Bike,35,67.29,21,53,67,No,57
S07743,20,Male,Private,None,No,Yes,Bike,33,62.98,13,2,84,Yes,87
S07744,24,Female,Public,Athletic,No,Yes,Other,1,67.77,86,88,1,No,2
S07745,19,Male,Specialized,Merit-based,Yes,Yes,Bike,12,95.4,65,98,84,No,70
S07746,24,Female,Private,Athletic,Yes,Yes,Car,9,67.13,78,19,61,No,76
S07747,20,Male,Private,Merit-based,Yes,No,Bike,37,94.97,49,99,56,No,56
S07748,24,Male,Public,Athletic,No,Yes,Car,6,60.25,4,30,13,Yes,23
S07749,22,Male,Private,Merit-based,No,No,Walk,2,83.61,92,20,43,Yes,93
S07750,20,Female,Public,None,No,No,Bus,26,87.25,96,33,65,Yes,68
S07751,21,Male,Private,Merit-based,No,No,Bus,13,55.57,93,56,74,No,22
S07752,18,Male,Specialized,Need-based,Yes,Yes,Bike,29,77.2,16,36,36,No,43
S07753,20,Male,Public,None,Yes,No,Bus,33,50.65,0,0,77,Yes,53
S07754,24,Male,Specialized,Need-based,Yes,No,Walk,22,96.41,13,56,46,Yes,26
S07755,21,Female,Public,Athletic,Yes,No,Bike,16,76.21,54,54,60,No,62
S07756,18,Male,Specialized,Athletic,Yes,No,Car,14,51.84,16,30,83,No,17
S07757,23,Male,Specialized,Merit-based,No,No,Walk,6,84.16,8,22,98,Yes,39
S07758,19,Male,Private,Merit-based,Yes,No,Walk,2,94.29,98,74,26,No,83
S07759,22,Male,Public,Athletic,No,No,Bus,8,86.88,94,47,48,No,69
S07760,24,Female,Private,None,Yes,Yes,Car,2,56.69,11,19,59,Yes,93
S07761,24,Male,Specialized,Need-based,Yes,Yes,Other,34,76.99,65,6,69,Yes,69
S07762,23,Male,Public,Athletic,No,No,Walk,39,86.65,14,98,70,Yes,16
S07763,19,Female,Specialized,None,No,No,Bus,7,90.03,33,1,44,Yes,52
S07764,23,Male,Specialized,Need-based,Yes,Yes,Walk,25,50.8,36,96,0,Yes,35
S07765,17,Male,Specialized,Merit-based,No,No,Car,14,64.19,52,39,12,No,63
S07766,23,Male,Specialized,None,No,No,Car,4,94.23,40,23,37,No,78
S07767,21,Female,Private,None,No,Yes,Bike,12,62.92,93,73,16,No,51
S07768,18,Male,Specialized,Athletic,Yes,No,Other,14,73.63,77,8,99,No,80
S07769,24,Female,Private,Need-based,Yes,No,Other,38,84.83,3,42,37,No,24
S07770,23,Female,Specialized,Athletic,Yes,No,Bus,11,99.28,7,96,0,No,43
S07771,24,Female,Public,Merit-based,No,No,Other,34,71.29,86,50,0,Yes,93
S07772,20,Female,Specialized,Merit-based,No,Yes,Car,7,75.18,70,84,82,No,39
S07773,19,Female,Specialized,Need-based,Yes,No,Other,9,77.93,16,77,29,Yes,80
S07774,23,Female,Public,Need-based,Yes,No,Bus,33,61.71,21,49,76,No,68
S07775,18,Female,Public,Need-based,No,Yes,Walk,7,68.43,89,86,6,No,43
S07776,21,Male,Specialized,Athletic,Yes,Yes,Other,21,71.72,7,75,19,Yes,47
S07777,17,Male,Specialized,Need-based,Yes,No,Other,11,50.97,21,21,43,Yes,56
S07778,24,Female,Private,Need-based,No,No,Car,21,50.38,39,91,72,Yes,41
S07779,19,Female,Public,Athletic,No,No,Car,26,61.22,21,90,12,Yes,34
S07780,22,Female,Public,Merit-based,Yes,No,Walk,17,75.61,4,9,38,Yes,10
S07781,18,Female,Private,Merit-based,No,No,Bike,18,97.78,8,81,19,No,27
S07782,22,Female,Specialized,None,No,No,Other,4,98.63,59,87,88,No,43
S07783,18,Female,Specialized,Merit-based,Yes,No,Car,15,82.36,19,66,4,Yes,19
S07784,18,Male,Public,Need-based,No,Yes,Bike,9,91.35,85,3,51,No,1
S07785,21,Male,Private,Merit-based,No,Yes,Other,18,95.03,33,29,24,No,32
S07786,21,Female,Specialized,Athletic,Yes,No,Other,0,91.96,98,84,11,No,35
S07787,21,Female,Public,Merit-based,No,No,Bike,21,77.19,35,21,89,Yes,9
S07788,23,Female,Specialized,Merit-based,No,No,Car,16,85.21,82,91,55,No,59
S07789,20,Male,Specialized,None,Yes,No,Walk,34,50.18,91,72,85,No,44
S07790,18,Female,Specialized,None,No,No,Other,38,82.4,70,40,0,Yes,82
S07791,19,Male,Public,Need-based,Yes,No,Bus,8,71.29,37,15,71,Yes,57
S07792,22,Male,Private,Athletic,Yes,Yes,Bus,4,82.24,66,55,99,Yes,24
S07793,21,Male,Private,Need-based,No,Yes,Bus,8,84.72,31,68,48,No,90
S07794,23,Female,Specialized,Athletic,Yes,No,Walk,10,54.89,45,13,66,No,34
S07795,21,Female,Private,Athletic,Yes,No,Other,13,93.73,94,51,21,No,86
S07796,22,Male,Specialized,None,No,No,Car,39,58.79,24,13,84,Yes,33
S07797,22,Male,Public,Merit-based,Yes,Yes,Car,23,50.52,63,46,84,No,7
S07798,24,Male,Public,Merit-based,Yes,Yes,Walk,19,71.49,32,15,30,Yes,65
S07799,18,Male,Public,None,No,Yes,Other,32,54.48,46,42,0,Yes,57
S07800,21,Female,Specialized,Need-based,Yes,No,Bike,3,97.8,68,67,26,No,88
S07801,22,Male,Private,Merit-based,Yes,Yes,Bike,15,64.19,28,36,1,No,8
S07802,20,Female,Public,Need-based,No,No,Other,24,61.18,58,13,92,Yes,88
S07803,20,Male,Specialized,Merit-based,No,No,Other,0,63.1,30,40,0,Yes,44
S07804,21,Female,Private,Need-based,Yes,No,Car,23,64.17,25,86,41,Yes,92
S07805,23,Male,Private,Athletic,Yes,No,Walk,2,53.13,62,72,7,No,21
S07806,22,Female,Private,Athletic,Yes,Yes,Walk,31,77.0,57,23,34,No,13
S07807,24,Female,Specialized,Merit-based,No,No,Car,33,50.9,84,74,34,No,51
S07808,18,Female,Specialized,Need-based,Yes,No,Bus,24,87.34,97,91,6,Yes,47
S07809,18,Male,Specialized,Need-based,No,Yes,Bike,2,88.39,48,18,22,No,74
S07810,23,Female,Public,Athletic,Yes,No,Other,6,69.98,64,82,22,Yes,50
S07811,24,Male,Specialized,Need-based,Yes,No,Bike,34,98.54,58,11,45,Yes,12
